company_code,company_name,report_year,indicator_code,candidate_count,distinct_values,source_pages,recommended_value,review_reason
000637.SZ,茂化实华,2025,Q_G_REVENUE_GROWTH,1,-17.2292,7,-17.2292,single_or_consistent
000637.SZ,茂化实华,2025,Q_G_ROE,2,-24.66,7|209,-24.66,single_or_consistent
000637.SZ,茂化实华,2025,Q_S_RD_RATE,1,0.68,23,0.68,single_or_consistent
00065.HK,GRAND OCEAN AR,2025,Q_G_CAPITAL_ACCUMULATION,1,-27.3758,88,-27.3758,single_or_consistent
00065.HK,GRAND OCEAN AR,2025,Q_G_CASH_CURRENT_LIABILITY,1,-14.4056,90,-14.4056,single_or_consistent
00065.HK,GRAND OCEAN AR,2025,Q_G_CURRENT_ASSET_TURNOVER,1,1.45529,87,1.45529,single_or_consistent
00065.HK,GRAND OCEAN AR,2025,Q_G_DEBT_ASSET_RATE,1,41.3306,9,41.3306,single_or_consistent
00065.HK,GRAND OCEAN AR,2025,Q_G_QUICK_RATIO,1,139.118,87,139.118,single_or_consistent
00065.HK,GRAND OCEAN AR,2025,Q_G_REVENUE_GROWTH,1,-10.7122,85,-10.7122,single_or_consistent
00065.HK,GRAND OCEAN AR,2025,Q_G_ROE,1,-47.0432,88,-47.0432,single_or_consistent
000682.SZ,东方电子,2025,Q_G_AR_TURNOVER,1,13.4686,94,13.4686,single_or_consistent
000682.SZ,东方电子,2025,Q_G_ASSET_TURNOVER,1,0.628804,94,0.628804,single_or_consistent
000682.SZ,东方电子,2025,Q_G_CAPITAL_ACCUMULATION,1,14.3024,94,14.3024,single_or_consistent
000682.SZ,东方电子,2025,Q_G_DEBT_ASSET_RATE,1,54.2741,94,54.2741,single_or_consistent
000682.SZ,东方电子,2025,Q_G_REVENUE_GROWTH,1,11.0364,7,11.0364,single_or_consistent
000682.SZ,东方电子,2025,Q_G_ROE,1,16.5,7,16.5,single_or_consistent
000682.SZ,东方电子,2025,Q_S_DIVIDEND_PER_SHARE,1,0.05,66,0.05,single_or_consistent
000682.SZ,东方电子,2025,Q_S_RD_RATE,1,8.25,40,8.25,single_or_consistent
000690.SZ,宝新能源,2025,Q_G_AR_TURNOVER,1,9.35174,59,9.35174,single_or_consistent
000690.SZ,宝新能源,2025,Q_G_ASSET_TURNOVER,1,0.401161,61,0.401161,single_or_consistent
000690.SZ,宝新能源,2025,Q_G_CAPITAL_ACCUMULATION,1,4.58885,61,4.58885,single_or_consistent
000690.SZ,宝新能源,2025,Q_G_CASH_REALIZATION,1,114.23,65,114.23,single_or_consistent
000690.SZ,宝新能源,2025,Q_G_COST_REVENUE_RATE,1,86.4099,63,86.4099,single_or_consistent
000690.SZ,宝新能源,2025,Q_G_CURRENT_ASSET_TURNOVER,1,1.33479,59,1.33479,single_or_consistent
000690.SZ,宝新能源,2025,Q_G_DEBT_ASSET_RATE,1,41.5638,61,41.5638,single_or_consistent
000690.SZ,宝新能源,2025,Q_G_EBITDA_INTEREST,1,10.6672,63,10.6672,single_or_consistent
000690.SZ,宝新能源,2025,Q_G_EBITDA_MARGIN,1,23.8747,63,23.8747,single_or_consistent
000690.SZ,宝新能源,2025,Q_G_OPERATING_MARGIN,1,15.7753,63,15.7753,single_or_consistent
000690.SZ,宝新能源,2025,Q_G_OPERATING_PROFIT_GROWTH,1,45.924,63,45.924,single_or_consistent
000690.SZ,宝新能源,2025,Q_G_REVENUE_GROWTH,1,9.23461,8,9.23461,single_or_consistent
000690.SZ,宝新能源,2025,Q_G_ROE,1,8.21,8,8.21,single_or_consistent
000690.SZ,宝新能源,2025,Q_G_TWO_FUNDS_RATE,1,19.422,59,19.422,single_or_consistent
000690.SZ,宝新能源,2025,Q_S_DIVIDEND_PER_SHARE,2,0.2,38|153,0.2,single_or_consistent
000692.SZ,惠天热电,2025,Q_G_AR_TURNOVER,1,13.5011,67,13.5011,single_or_consistent
000692.SZ,惠天热电,2025,Q_G_ASSET_TURNOVER,1,0.345522,67,0.345522,single_or_consistent
000692.SZ,惠天热电,2025,Q_G_CAPITAL_ACCUMULATION,1,-61.8171,67,-61.8171,single_or_consistent
000692.SZ,惠天热电,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.87521,67,0.87521,single_or_consistent
000692.SZ,惠天热电,2025,Q_G_DEBT_ASSET_RATE,1,98.6906,67,98.6906,single_or_consistent
000692.SZ,惠天热电,2025,Q_G_ROE,3,-179.78|-32.15,7|215|216,,conflicting_candidates
000692.SZ,惠天热电,2025,Q_G_TWO_FUNDS_RATE,1,11.4185,67,11.4185,single_or_consistent
000692.SZ,惠天热电,2025,Q_S_BENEFIT_PER_EMPLOYEE,1,3.05396,154,3.05396,single_or_consistent
000692.SZ,惠天热电,2025,Q_S_EDU_PER_EMPLOYEE,1,0.222122,154,0.222122,single_or_consistent
000692.SZ,惠天热电,2025,Q_S_PAY_PER_EMPLOYEE,1,14.99,154,14.99,single_or_consistent
000703.SZ,恒逸石化,2025,Q_G_CAPITAL_ACCUMULATION,1,-1.11575,146,-1.11575,single_or_consistent
000703.SZ,恒逸石化,2025,Q_G_DEBT_ASSET_RATE,2,72.28,136|137,72.28,single_or_consistent
000703.SZ,恒逸石化,2025,Q_G_REVENUE_GROWTH,1,-9.51334,11,-9.51334,single_or_consistent
000703.SZ,恒逸石化,2025,Q_G_ROE,1,1.05,11,1.05,single_or_consistent
000703.SZ,恒逸石化,2025,Q_S_DIVIDEND_PER_SHARE,1,0.05,82,0.05,single_or_consistent
000703.SZ,恒逸石化,2025,Q_S_RD_RATE,1,0.78,45,0.78,single_or_consistent
000720.SZ,新能泰山,2025,Q_G_ASSET_TURNOVER,1,0.273526,61,0.273526,single_or_consistent
000720.SZ,新能泰山,2025,Q_G_CAPITAL_ACCUMULATION,1,-19.9156,61,-19.9156,single_or_consistent
000720.SZ,新能泰山,2025,Q_G_COST_REVENUE_RATE,1,105.175,64,105.175,single_or_consistent
000720.SZ,新能泰山,2025,Q_G_DEBT_ASSET_RATE,2,58.2658|58.27,61|138,,conflicting_candidates
000720.SZ,新能泰山,2025,Q_G_EBITDA_INTEREST,1,-11.9517,65,-11.9517,single_or_consistent
000720.SZ,新能泰山,2025,Q_G_EBITDA_MARGIN,1,-30.0792,65,-30.0792,single_or_consistent
000720.SZ,新能泰山,2025,Q_G_OPERATING_MARGIN,1,-34.5667,64,-34.5667,single_or_consistent
000720.SZ,新能泰山,2025,Q_G_OPERATING_PROFIT_GROWTH,1,330.368,64,330.368,single_or_consistent
000720.SZ,新能泰山,2025,Q_G_REVENUE_GROWTH,1,23.6032,7,23.6032,single_or_consistent
000720.SZ,新能泰山,2025,Q_G_ROE,2,-21.54,8|151,-21.54,single_or_consistent
000720.SZ,新能泰山,2025,Q_S_RD_RATE,1,0.04,18,0.04,single_or_consistent
000722.SZ,湖南发展,2025,Q_G_CAPITAL_ACCUMULATION,1,0.58304,75,0.58304,single_or_consistent
000722.SZ,湖南发展,2025,Q_G_DEBT_ASSET_RATE,2,10.0857|10.09,13|75,,conflicting_candidates
000722.SZ,湖南发展,2025,Q_G_ROE,2,2.31,9|184,2.31,single_or_consistent
000722.SZ,湖南发展,2025,Q_S_DIVIDEND_PER_SHARE,3,0.05,41|173|174,0.05,single_or_consistent
000722.SZ,湖南发展,2025,Q_S_RD_RATE,1,2.18,20,2.18,single_or_consistent
000723.SZ,美锦能源,2025,Q_G_AR_TURNOVER,1,14.7471,100,14.7471,single_or_consistent
000723.SZ,美锦能源,2025,Q_G_ASSET_TURNOVER,1,0.821962,101,0.821962,single_or_consistent
000723.SZ,美锦能源,2025,Q_G_CAPITAL_ACCUMULATION,1,-9.31971,102,-9.31971,single_or_consistent
000723.SZ,美锦能源,2025,Q_G_CASH_CURRENT_LIABILITY,1,8.29097,108,8.29097,single_or_consistent
000723.SZ,美锦能源,2025,Q_G_CASH_REALIZATION,1,100.338,108,100.338,single_or_consistent
000723.SZ,美锦能源,2025,Q_G_COST_REVENUE_RATE,1,106.469,105,106.469,single_or_consistent
000723.SZ,美锦能源,2025,Q_G_CURRENT_ASSET_TURNOVER,1,4.54956,101,4.54956,single_or_consistent
000723.SZ,美锦能源,2025,Q_G_DEBT_ASSET_RATE,2,65.15|65.1526,96|102,,conflicting_candidates
000723.SZ,美锦能源,2025,Q_G_OPERATING_MARGIN,1,-7.67357,105,-7.67357,single_or_consistent
000723.SZ,美锦能源,2025,Q_G_QUICK_RATIO,1,34.6185,102,34.6185,single_or_consistent
000723.SZ,美锦能源,2025,Q_G_REVENUE_GROWTH,1,-5.57806,7,-5.57806,single_or_consistent
000723.SZ,美锦能源,2025,Q_G_ROE,2,-8.13,7|232,-8.13,single_or_consistent
000723.SZ,美锦能源,2025,Q_G_TWO_FUNDS_RATE,1,23.8297,101,23.8297,single_or_consistent
000723.SZ,美锦能源,2025,Q_S_BENEFIT_PER_EMPLOYEE,1,1.80888,180,1.80888,single_or_consistent
000723.SZ,美锦能源,2025,Q_S_DONATION_RATE,1,0.0421455,193,0.0421455,single_or_consistent
000723.SZ,美锦能源,2025,Q_S_PAY_PER_EMPLOYEE,1,10.2724,180,10.2724,single_or_consistent
000723.SZ,美锦能源,2025,Q_S_RD_RATE,1,0.33,24,0.33,single_or_consistent
000767.SZ,晋控电力,2025,Q_G_AR_TURNOVER,1,17.9894,85,17.9894,single_or_consistent
000767.SZ,晋控电力,2025,Q_G_ASSET_TURNOVER,1,0.273017,85,0.273017,single_or_consistent
000767.SZ,晋控电力,2025,Q_G_CAPITAL_ACCUMULATION,1,-5.19845,85,-5.19845,single_or_consistent
000767.SZ,晋控电力,2025,Q_G_DEBT_ASSET_RATE,2,81.3669|81.37,79|85,,conflicting_candidates
000767.SZ,晋控电力,2025,Q_G_REVENUE_GROWTH,1,-7.23748,7,-7.23748,single_or_consistent
000767.SZ,晋控电力,2025,Q_G_ROE,2,-0.65,7|221,-0.65,single_or_consistent
000767.SZ,晋控电力,2025,Q_S_RD_RATE,1,1.51,23,1.51,single_or_consistent
000791.SZ,甘肃能源,2025,Q_E_NOX_INTENSITY,1,2988.09,21,2988.09,single_or_consistent
000791.SZ,甘肃能源,2025,Q_E_SO2_INTENSITY,1,1682.36,21,1682.36,single_or_consistent
000791.SZ,甘肃能源,2025,Q_E_SOLID_WASTE_INTENSITY,1,1379.09,21,1379.09,single_or_consistent
000791.SZ,甘肃能源,2025,Q_G_AR_TURNOVER,1,3.08743,85,3.08743,single_or_consistent
000791.SZ,甘肃能源,2025,Q_G_ASSET_TURNOVER,1,0.24117,88,0.24117,single_or_consistent
000791.SZ,甘肃能源,2025,Q_G_CAPITAL_ACCUMULATION,1,12.9968,88,12.9968,single_or_consistent
000791.SZ,甘肃能源,2025,Q_G_DEBT_ASSET_RATE,2,52.35|52.3511,80|88,,conflicting_candidates
000791.SZ,甘肃能源,2025,Q_G_REVENUE_GROWTH,1,4.25541,8,4.25541,single_or_consistent
000791.SZ,甘肃能源,2025,Q_G_ROE,1,14.4,9,14.4,single_or_consistent
000791.SZ,甘肃能源,2025,Q_S_DIVIDEND_PER_SHARE,2,0.23,46|176,0.23,single_or_consistent
000791.SZ,甘肃能源,2025,Q_S_RD_RATE,2,0.06,22|33,0.06,single_or_consistent
000791.SZ,甘肃能源,2025,Q_S_SAFETY_INVEST_RATE,1,0.850489,51,0.850489,single_or_consistent
000819.SZ,岳阳兴长,2025,Q_E_GHG_INTENSITY,1,425.868,27,425.868,single_or_consistent
000819.SZ,岳阳兴长,2025,Q_E_GHG_REDUCTION_RATE,1,28.6684,27,28.6684,single_or_consistent
000819.SZ,岳阳兴长,2025,Q_E_SOLID_WASTE_INTENSITY,1,0.733245,57,0.733245,single_or_consistent
000819.SZ,岳阳兴长,2025,Q_E_WASTEWATER_INTENSITY,1,58.4139,57,58.4139,single_or_consistent
000819.SZ,岳阳兴长,2025,Q_G_AR_TURNOVER,1,31.2808,107,31.2808,single_or_consistent
000819.SZ,岳阳兴长,2025,Q_G_ASSET_TURNOVER,1,1.14123,110,1.14123,single_or_consistent
000819.SZ,岳阳兴长,2025,Q_G_CAPITAL_ACCUMULATION,1,-3.19776,110,-3.19776,single_or_consistent
000819.SZ,岳阳兴长,2025,Q_G_CURRENT_ASSET_TURNOVER,1,2.68557,110,2.68557,single_or_consistent
000819.SZ,岳阳兴长,2025,Q_G_DEBT_ASSET_RATE,1,35.8879,110,35.8879,single_or_consistent
000819.SZ,岳阳兴长,2025,Q_G_REVENUE_GROWTH,1,-2.9472,8,-2.9472,single_or_consistent
000819.SZ,岳阳兴长,2025,Q_G_ROE,3,-2.46,8|222|223,-2.46,single_or_consistent
000819.SZ,岳阳兴长,2025,Q_G_TWO_FUNDS_RATE,1,12.8847,110,12.8847,single_or_consistent
000819.SZ,岳阳兴长,2025,Q_S_RD_RATE,1,2.04,32,2.04,single_or_consistent
000862.SZ,银星能源,2025,Q_E_ENERGY_INTENSITY,1,175.145,45,175.145,single_or_consistent
000862.SZ,银星能源,2025,Q_E_GHG_INTENSITY,1,91.869,45,91.869,single_or_consistent
000862.SZ,银星能源,2025,Q_G_AR_TURNOVER,1,0.691713,62,0.691713,single_or_consistent
000862.SZ,银星能源,2025,Q_G_ASSET_TURNOVER,1,0.146101,62,0.146101,single_or_consistent
000862.SZ,银星能源,2025,Q_G_CAPITAL_ACCUMULATION,1,1.1492,62,1.1492,single_or_consistent
000862.SZ,银星能源,2025,Q_G_DEBT_ASSET_RATE,1,49.3348,62,49.3348,single_or_consistent
000862.SZ,银星能源,2025,Q_G_REVENUE_GROWTH,1,3.46571,7,3.46571,single_or_consistent
000862.SZ,银星能源,2025,Q_G_ROE,2,1.04,7|141,1.04,single_or_consistent
000862.SZ,银星能源,2025,Q_S_BENEFIT_PER_EMPLOYEE,1,5.08266,108,5.08266,single_or_consistent
000862.SZ,银星能源,2025,Q_S_EDU_PER_EMPLOYEE,1,0.417229,108,0.417229,single_or_consistent
000862.SZ,银星能源,2025,Q_S_ENV_INVEST_RATE,1,0.0477047,11,0.0477047,single_or_consistent
000862.SZ,银星能源,2025,Q_S_PAY_PER_EMPLOYEE,1,15.5579,108,15.5579,single_or_consistent
000862.SZ,银星能源,2025,Q_S_SAFETY_INVEST_RATE,1,1.85947,46,1.85947,single_or_consistent
000875.SZ,电投绿能,2025,Q_G_ASSET_TURNOVER,1,0.15273,106,0.15273,single_or_consistent
000875.SZ,电投绿能,2025,Q_G_CAPITAL_ACCUMULATION,1,8.50433,106,8.50433,single_or_consistent
000875.SZ,电投绿能,2025,Q_G_DEBT_ASSET_RATE,2,69.5665|69.57,99|106,,conflicting_candidates
000875.SZ,电投绿能,2025,Q_G_REVENUE_GROWTH,1,-4.54825,7,-4.54825,single_or_consistent
000875.SZ,电投绿能,2025,Q_G_ROE,2,3.03,7|270,3.03,single_or_consistent
000875.SZ,电投绿能,2025,Q_S_DIVIDEND_PER_SHARE,2,0.016,43|251,0.016,single_or_consistent
000875.SZ,电投绿能,2025,Q_S_DONATION_RATE,1,0.0783846,47,0.0783846,single_or_consistent
000875.SZ,电投绿能,2025,Q_S_RD_RATE,1,0.57,17,0.57,single_or_consistent
000883.SZ,湖北能源,2025,Q_G_AR_TURNOVER,1,3.76744,108,3.76744,single_or_consistent
000883.SZ,湖北能源,2025,Q_G_ASSET_TURNOVER,1,0.176021,111,0.176021,single_or_consistent
000883.SZ,湖北能源,2025,Q_G_CAPITAL_ACCUMULATION,1,8.8226,111,8.8226,single_or_consistent
000883.SZ,湖北能源,2025,Q_G_CURRENT_ASSET_TURNOVER,1,1.14556,111,1.14556,single_or_consistent
000883.SZ,湖北能源,2025,Q_G_DEBT_ASSET_RATE,2,55.8359|55.84,104|111,,conflicting_candidates
000883.SZ,湖北能源,2025,Q_G_REVENUE_GROWTH,1,-12.7991,7,-12.7991,single_or_consistent
000883.SZ,湖北能源,2025,Q_G_ROE,2,5.34,7|263,5.34,single_or_consistent
000883.SZ,湖北能源,2025,Q_G_TWO_FUNDS_RATE,1,26.6528,111,26.6528,single_or_consistent
000883.SZ,湖北能源,2025,Q_S_DIVIDEND_PER_SHARE,2,0.15,52|248,0.15,single_or_consistent
000883.SZ,湖北能源,2025,Q_S_RD_RATE,1,0.13,24,0.13,single_or_consistent
000899.SZ,赣能股份,2025,Q_G_AR_TURNOVER,1,10.5772,82,10.5772,single_or_consistent
000899.SZ,赣能股份,2025,Q_G_ASSET_TURNOVER,1,0.377867,82,0.377867,single_or_consistent
000899.SZ,赣能股份,2025,Q_G_CAPITAL_ACCUMULATION,1,27.3237,82,27.3237,single_or_consistent
000899.SZ,赣能股份,2025,Q_G_CASH_REALIZATION,1,112.197,88,112.197,single_or_consistent
000899.SZ,赣能股份,2025,Q_G_COST_REVENUE_RATE,1,85.9734,84,85.9734,single_or_consistent
000899.SZ,赣能股份,2025,Q_G_DEBT_ASSET_RATE,3,65.3259|65.33,14|77|82,,conflicting_candidates
000899.SZ,赣能股份,2025,Q_G_EBITDA_INTEREST,1,6.69932,85,6.69932,single_or_consistent
000899.SZ,赣能股份,2025,Q_G_EBITDA_MARGIN,1,27.9131,85,27.9131,single_or_consistent
000899.SZ,赣能股份,2025,Q_G_OPERATING_MARGIN,1,15.4632,85,15.4632,single_or_consistent
000899.SZ,赣能股份,2025,Q_G_OPERATING_PROFIT_GROWTH,1,66.2664,85,66.2664,single_or_consistent
000899.SZ,赣能股份,2025,Q_G_REVENUE_GROWTH,1,6.89575,7,6.89575,single_or_consistent
000899.SZ,赣能股份,2025,Q_G_ROE,2,16.5,7|170,16.5,single_or_consistent
000899.SZ,赣能股份,2025,Q_S_BENEFIT_PER_EMPLOYEE,1,7.80615,135,7.80615,single_or_consistent
000899.SZ,赣能股份,2025,Q_S_DIVIDEND_PER_SHARE,2,0.567,49|162,0.567,single_or_consistent
000899.SZ,赣能股份,2025,Q_S_DONATION_RATE,1,0.0117596,143,0.0117596,single_or_consistent
000899.SZ,赣能股份,2025,Q_S_EDU_PER_EMPLOYEE,1,1.41824,135,1.41824,single_or_consistent
000899.SZ,赣能股份,2025,Q_S_PAY_PER_EMPLOYEE,1,26.0606,135,26.0606,single_or_consistent
000899.SZ,赣能股份,2025,Q_S_RD_RATE,1,3.84,28,3.84,single_or_consistent
000922.SZ,佳电股份,2025,Q_G_AR_TURNOVER,1,123.289,104,123.289,single_or_consistent
000922.SZ,佳电股份,2025,Q_G_ASSET_TURNOVER,1,0.488081,104,0.488081,single_or_consistent
000922.SZ,佳电股份,2025,Q_G_CAPITAL_ACCUMULATION,1,40.9173,104,40.9173,single_or_consistent
000922.SZ,佳电股份,2025,Q_G_CURRENT_ASSET_TURNOVER,1,2.56214,104,2.56214,single_or_consistent
000922.SZ,佳电股份,2025,Q_G_DEBT_ASSET_RATE,1,48.4327,104,48.4327,single_or_consistent
000922.SZ,佳电股份,2025,Q_G_REVENUE_GROWTH,1,0.424315,8,0.424315,single_or_consistent
000922.SZ,佳电股份,2025,Q_G_ROE,2,5.85,8|258,5.85,single_or_consistent
000922.SZ,佳电股份,2025,Q_S_BENEFIT_PER_EMPLOYEE,1,4.16507,204,4.16507,single_or_consistent
000922.SZ,佳电股份,2025,Q_S_DIVIDEND_PER_SHARE,2,0.11,66|247,0.11,single_or_consistent
000922.SZ,佳电股份,2025,Q_S_EDU_PER_EMPLOYEE,1,0.37694,204,0.37694,single_or_consistent
000922.SZ,佳电股份,2025,Q_S_PAY_PER_EMPLOYEE,1,15.6757,204,15.6757,single_or_consistent
000922.SZ,佳电股份,2025,Q_S_RD_RATE,1,3.44,34,3.44,single_or_consistent
000937.SZ,冀中能源,2025,Q_E_ENERGY_INTENSITY,1,2250,41,2250,single_or_consistent
000937.SZ,冀中能源,2025,Q_E_PM_INTENSITY,1,186.259,41,186.259,single_or_consistent
000937.SZ,冀中能源,2025,Q_E_WASTEWATER_INTENSITY,1,5543.15,41,5543.15,single_or_consistent
000937.SZ,冀中能源,2025,Q_E_WATER_INTENSITY,1,10067,27,10067,single_or_consistent
000937.SZ,冀中能源,2025,Q_G_AR_TURNOVER,1,4.2282,64,4.2282,single_or_consistent
000937.SZ,冀中能源,2025,Q_G_ASSET_TURNOVER,1,0.283334,66,0.283334,single_or_consistent
000937.SZ,冀中能源,2025,Q_G_CAPITAL_ACCUMULATION,1,-9.85298,66,-9.85298,single_or_consistent
000937.SZ,冀中能源,2025,Q_G_DEBT_ASSET_RATE,3,59.535|59.54,5|61|66,,conflicting_candidates
000937.SZ,冀中能源,2025,Q_G_REVENUE_GROWTH,1,-19.1725,7,-19.1725,single_or_consistent
000937.SZ,冀中能源,2025,Q_G_ROE,1,3.07,7,3.07,single_or_consistent
000937.SZ,冀中能源,2025,Q_S_BENEFIT_PER_EMPLOYEE,1,2.94993,119,2.94993,single_or_consistent
000937.SZ,冀中能源,2025,Q_S_DIVIDEND_PER_SHARE,4,0|0.1,34|40|153,,conflicting_candidates
000937.SZ,冀中能源,2025,Q_S_DONATION_RATE,1,0.0025257,131,0.0025257,single_or_consistent
000937.SZ,冀中能源,2025,Q_S_EDU_PER_EMPLOYEE,1,0.255296,119,0.255296,single_or_consistent
000937.SZ,冀中能源,2025,Q_S_PAY_PER_EMPLOYEE,1,9.07565,119,9.07565,single_or_consistent
000937.SZ,冀中能源,2025,Q_S_RD_RATE,1,3.28,17,3.28,single_or_consistent
000937.SZ,冀中能源,2025,Q_S_SAFETY_INVEST_RATE,1,4.47156,41,4.47156,single_or_consistent
000966.SZ,长源电力,2025,Q_G_AR_TURNOVER,1,7.19138,94,7.19138,single_or_consistent
000966.SZ,长源电力,2025,Q_G_ASSET_TURNOVER,1,0.331771,97,0.331771,single_or_consistent
000966.SZ,长源电力,2025,Q_G_CAPITAL_ACCUMULATION,1,-2.32982,97,-2.32982,single_or_consistent
000966.SZ,长源电力,2025,Q_G_COST_REVENUE_RATE,1,99.9999,99,99.9999,single_or_consistent
000966.SZ,长源电力,2025,Q_G_CURRENT_ASSET_TURNOVER,1,6.10099,97,6.10099,single_or_consistent
000966.SZ,长源电力,2025,Q_G_DEBT_ASSET_RATE,1,66.8866,97,66.8866,single_or_consistent
000966.SZ,长源电力,2025,Q_G_EBITDA_INTEREST,1,0.938842,100,0.938842,single_or_consistent
000966.SZ,长源电力,2025,Q_G_EBITDA_MARGIN,1,17.1819,100,17.1819,single_or_consistent
000966.SZ,长源电力,2025,Q_G_OPERATING_MARGIN,1,-0.185845,100,-0.185845,single_or_consistent
000966.SZ,长源电力,2025,Q_G_QUICK_RATIO,1,12.6694,97,12.6694,single_or_consistent
000966.SZ,长源电力,2025,Q_G_REVENUE_GROWTH,1,-22.2149,8,-22.2149,single_or_consistent
000966.SZ,长源电力,2025,Q_G_ROE,2,-0.49,8|257,-0.49,single_or_consistent
000966.SZ,长源电力,2025,Q_G_TWO_FUNDS_RATE,1,76.6947,97,76.6947,single_or_consistent
000966.SZ,长源电力,2025,Q_S_DONATION_RATE,1,0.00583985,204,0.00583985,single_or_consistent
000966.SZ,长源电力,2025,Q_S_RD_RATE,1,0.74,18,0.74,single_or_consistent
000968.SZ,蓝焰控股,2025,Q_G_AR_TURNOVER,1,351.534,82,351.534,single_or_consistent
000968.SZ,蓝焰控股,2025,Q_G_ASSET_TURNOVER,1,0.188065,82,0.188065,single_or_consistent
000968.SZ,蓝焰控股,2025,Q_G_CAPITAL_ACCUMULATION,1,5.02017,82,5.02017,single_or_consistent
000968.SZ,蓝焰控股,2025,Q_G_DEBT_ASSET_RATE,2,43.3984|43.4,73|82,,conflicting_candidates
000968.SZ,蓝焰控股,2025,Q_G_REVENUE_GROWTH,1,-6.86942,8,-6.86942,single_or_consistent
000968.SZ,蓝焰控股,2025,Q_G_ROE,2,5.5,9|207,5.5,single_or_consistent
000968.SZ,蓝焰控股,2025,Q_S_DIVIDEND_PER_SHARE,3,0|0.05,43|199,,conflicting_candidates
000968.SZ,蓝焰控股,2025,Q_S_DONATION_RATE,1,0.0232673,46,0.0232673,single_or_consistent
000968.SZ,蓝焰控股,2025,Q_S_RD_RATE,1,4,20,4,single_or_consistent
000993.SZ,闽东电力,2025,Q_G_AR_TURNOVER,1,92.9744,58,92.9744,single_or_consistent
000993.SZ,闽东电力,2025,Q_G_ASSET_TURNOVER,1,0.164517,58,0.164517,single_or_consistent
000993.SZ,闽东电力,2025,Q_G_CAPITAL_ACCUMULATION,1,2.41268,58,2.41268,single_or_consistent
000993.SZ,闽东电力,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.575541,58,0.575541,single_or_consistent
000993.SZ,闽东电力,2025,Q_G_DEBT_ASSET_RATE,1,27.6852,58,27.6852,single_or_consistent
000993.SZ,闽东电力,2025,Q_G_REVENUE_GROWTH,1,-0.747831,7,-0.747831,single_or_consistent
000993.SZ,闽东电力,2025,Q_G_ROE,1,2.32,7,2.32,single_or_consistent
000993.SZ,闽东电力,2025,Q_G_TWO_FUNDS_RATE,1,0.542007,58,0.542007,single_or_consistent
000993.SZ,闽东电力,2025,Q_S_DIVIDEND_PER_SHARE,2,0.18,33|154,0.18,single_or_consistent
001208.SZ,华菱线缆,2025,Q_G_ASSET_TURNOVER,1,0.810753,110,0.810753,single_or_consistent
001208.SZ,华菱线缆,2025,Q_G_CAPITAL_ACCUMULATION,1,82.8751,110,82.8751,single_or_consistent
001208.SZ,华菱线缆,2025,Q_G_DEBT_ASSET_RATE,1,54.325,110,54.325,single_or_consistent
001208.SZ,华菱线缆,2025,Q_G_REVENUE_GROWTH,1,8.3941,7,8.3941,single_or_consistent
001208.SZ,华菱线缆,2025,Q_G_ROE,2,5.93,7|253,5.93,single_or_consistent
001208.SZ,华菱线缆,2025,Q_S_BENEFIT_PER_EMPLOYEE,1,3.30359,196,3.30359,single_or_consistent
001208.SZ,华菱线缆,2025,Q_S_DIVIDEND_PER_SHARE,2,0.065,58|240,0.065,single_or_consistent
001208.SZ,华菱线缆,2025,Q_S_EDU_PER_EMPLOYEE,1,0.629471,196,0.629471,single_or_consistent
001208.SZ,华菱线缆,2025,Q_S_PAY_PER_EMPLOYEE,1,19.5112,196,19.5112,single_or_consistent
001208.SZ,华菱线缆,2025,Q_S_RD_RATE,1,3.19,26,3.19,single_or_consistent
001258.SZ,立新能源,2025,Q_G_AR_TURNOVER,1,0.502258,74,0.502258,single_or_consistent
001258.SZ,立新能源,2025,Q_G_ASSET_TURNOVER,1,0.062267,74,0.062267,single_or_consistent
001258.SZ,立新能源,2025,Q_G_CAPITAL_ACCUMULATION,1,54.8705,75,54.8705,single_or_consistent
001258.SZ,立新能源,2025,Q_G_CASH_CURRENT_LIABILITY,1,13.9209,81,13.9209,single_or_consistent
001258.SZ,立新能源,2025,Q_G_CASH_REALIZATION,1,91.4861,81,91.4861,single_or_consistent
001258.SZ,立新能源,2025,Q_G_COST_REVENUE_RATE,1,76.8225,78,76.8225,single_or_consistent
001258.SZ,立新能源,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.334827,74,0.334827,single_or_consistent
001258.SZ,立新能源,2025,Q_G_DEBT_ASSET_RATE,2,75.91|75.9133,69|75,,conflicting_candidates
001258.SZ,立新能源,2025,Q_G_EBITDA_INTEREST,1,1.59437,79,1.59437,single_or_consistent
001258.SZ,立新能源,2025,Q_G_EBITDA_MARGIN,1,70.8137,79,70.8137,single_or_consistent
001258.SZ,立新能源,2025,Q_G_OPERATING_MARGIN,1,10.7722,78,10.7722,single_or_consistent
001258.SZ,立新能源,2025,Q_G_OPERATING_PROFIT_GROWTH,1,47.7588,78,47.7588,single_or_consistent
001258.SZ,立新能源,2025,Q_G_QUICK_RATIO,1,81.294,75,81.294,single_or_consistent
001258.SZ,立新能源,2025,Q_G_REVENUE_GROWTH,1,9.19434,9,9.19434,single_or_consistent
001258.SZ,立新能源,2025,Q_G_ROA,1,1.88883,79,1.88883,single_or_consistent
