stock_code,company_name,source_url,source_file,source_page,matched_term,evidence_text,review_status
00002.HK,CLP HOLDINGS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0311/2026031100298.pdf,data/raw/hkex_reports/00002.HK/2025/annual_report.pdf,3,Sustainability Report,"irements of Hong Kong Financial Reporting Standard (HKFRS) S2, while sustainability-related financial information has been developed in accordance with HKFRS S1 requirements. 2025 Sustainability Report 2025 Materiality Assessment Report Climate Vision 2050: Powering an orderly transition 2 CLP Holdings 2025 Annual Report",pending
00002.HK,CLP HOLDINGS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0311/2026031100298.pdf,data/raw/hkex_reports/00002.HK/2025/annual_report.pdf,7,Sustainability Report,"raining Council to cultivate engineering talent CLP Power allocated HK$240 million under the CLP Community Energy Saving Fund for a series of community support programmes See 2025 Sustainability Report for more information Note: 1 The 15th National Games, 12th National Games for Persons with Disabilities and 9th National Special Olympic Games. CLP Holdings 2025 Annual Report 7",pending
00002.HK,CLP HOLDINGS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0311/2026031100298.pdf,data/raw/hkex_reports/00002.HK/2025/annual_report.pdf,27,Sustainability Report,"portunities (IROs). This approach means that CLP’s Annual Report addresses financially material topics that could reasonably be expected to affect the Group’s prospects, while the Sustainability Report focuses on topics that have a material impact on people, the environment and the economy. The assessment complements CLP’s established risk management process, further detailed in the Risk Management Report on page 103. The double materiality assessment operates on a three- year cycle. 2025 was Year 2, centred on reviewing and refreshing results from Year 1",pending
00002.HK,CLP HOLDINGS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0311/2026031100298.pdf,data/raw/hkex_reports/00002.HK/2025/annual_report.pdf,34,Sustainability Report,"e to the significant uncertainty associated with these considerations, the financial effect has not been quantified. 6 For further information, please refer to the EnergyAustralia Sustainability Report 2025. CLP Holdings 2025 Annual Report 37",pending
00002.HK,CLP HOLDINGS,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0311/2026031100298.pdf,data/raw/hkex_reports/00002.HK/2025/annual_report.pdf,36,"Environmental, Social and Governance"," be found in the 2025 Sustainability Report. Key data is also available in Five‑year Summary: CLP Group Economic and Financial Data on page 254 and in Five-year Summary: CLP Group Environmental, Social and Governance (ESG) Data on page 256 of the 2025 Annual Report. CLP Holdings 2025 Annual Report 39",pending
000407.SZ,胜利股份,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-25/21a25109-48ba-4146-9399-ea8549814972.PDF,data/raw/000407.SZ/2025/annual_report.pdf,47,环境、社会及管治,老人、残障人士、边远社区提供购气服务、燃气检测、用气指导等延伸服务，慰问困 难家庭、困难学生，关心关爱贫困老人、留守儿童等，实践公司的社会责任担当。 公司诚信对待客户、供应商、债权人等关联主体，公平交易，精诚合作，打造良好的商 业生态圈。公司充分尊重股东利益，依法运作，推进公司治理，保障股东权益，连续多年实 施分红。 公司将 ESG 理念作为核心指引，加大对环境、社会及管治的投入，全面提升公司可持 续发展能力，将理念融入公司治理和日常运营工作中。 公司 2025 年度社会责任报告刊载于巨潮资讯网 www.cninfo.com.cn。 未来公司将继续发挥自身优势，以实际行动践行社会责任，为促进社会、经济和环境的 协调、可持续发展做出应有贡献。 十七、巩固拓展脱贫攻坚成果、乡村振兴的情况 公司报告年度通过公益活动、结对、捐款等方式参与扶贫工作，助力乡村振兴，公司将 继续在力所能及的范围内为乡村振兴作出积极贡献。 45,pending
00065.HK,GRAND OCEAN AR,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042802772.pdf,data/raw/hkex_reports/00065.HK/2025/annual_report.pdf,2,"Environmental, social and governance","e 3 Definitions 5 Chairman’s statement 6 Financial highlights 9 Management discussion and analysis 20 Profiles of directors and senior management 22 Corporate governance report 38 Environmental, social and governance report 71 Directors’ report 79 Independent auditor’s report 84 Consolidated statement of profit or loss 85 Consolidated statement of other comprehensive income 86 Consolidated statement of financial position 88 Consolidated statement of changes in equity 89 Consolidated statement of cash flows 91 Notes to the consolidated financial statements ANNUAL REPORT ",pending
00065.HK,GRAND OCEAN AR,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042802772.pdf,data/raw/hkex_reports/00065.HK/2025/annual_report.pdf,39,"ENVIRONMENTAL, SOCIAL AND GOVERNANCE","ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT About this Report The Group is committed to building an environmentally friendly corporation, while maintaining high quality standards in the production and sale of coal and minerals. The Group’s coal-related operations are based in a strategic location, Inner Mongolia, which possesses one of the richest low-rank coal reserves in the People’ s Republ",pending
00065.HK,GRAND OCEAN AR,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042802772.pdf,data/raw/hkex_reports/00065.HK/2025/annual_report.pdf,40,"ENVIRONMENTAL, SOCIAL AND GOVERNANCE","ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT About this Report (Continued) Scope of the ESG Report This ESG Report covers the core business with significant environmental and social impacts, specifically the coal mining site in Inner Mongolia, PRC. The headquarters in Hong Kong and other subsidiaries offices in the PRC exhibit minimal environmental and social impacts; therefore, they are reflec",pending
00065.HK,GRAND OCEAN AR,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042802772.pdf,data/raw/hkex_reports/00065.HK/2025/annual_report.pdf,41,"ENVIRONMENTAL, SOCIAL AND GOVERNANCE","ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT About this Report (Continued) The Group’s governance structure for its sustainability matters is as follows: Management team in coal mining production-related department Emission management Sewage management Energy management Supply chain management New technology application Board Project Group Management team in administration and human resources d",pending
00065.HK,GRAND OCEAN AR,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042802772.pdf,data/raw/hkex_reports/00065.HK/2025/annual_report.pdf,42,"ENVIRONMENTAL, SOCIAL AND GOVERNANCE","ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT About this Report (Continued) Stakeholder Engagement (Continued) The Group develops multiple channels for the stakeholders, summarised in the following table, which provide opportunities for them to express their views on the Group’s sustainability performance and future strategies. To reinforce mutual trust and respect, the Group is committed to mai",pending
00206.HK,CM-ENERGY,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043001000.pdf,data/raw/hkex_reports/00206.HK/2025/annual_report.pdf,3,"ENVIRONMENTAL, SOCIAL AND GOVERNANCE","告 16 MANAGEMENT DISCUSSION AND ANALYSIS 20 管理層討論及分析 PROFILES OF DIRECTORS AND SENIOR MANAGEMENT 董事及高級管理層 38 REPORT OF THE DIRECTORS 45 董事會報告書 CORPORATE GOVERNANCE REPORT 70 企業管治報告 ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT 環境、社會及管治報告 94 INDEPENDENT AUDITOR’S REPORT 195 獨立核數師報告 CONSOLIDATED FINANCIAL STATEMENTS 205 綜合財務報表 NOTES TO THE CONSOLIDATED FINANCIAL STATEMENTS 綜合財務報表附註 212 CORPORATE INFORMATION 322 公司資料",pending
00206.HK,CM-ENERGY,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043001000.pdf,data/raw/hkex_reports/00206.HK/2025/annual_report.pdf,48,"ENVIRONMENTAL, SOCIAL AND GOVERNANCE","REPORT OF THE DIRECTORS 董事會報告書 ENVIRONMENTAL, SOCIAL AND GOVERNANCE POLICIES CM Energy considers a high degree of social responsibility, environmental protection, safety and sustainable economy as key factors in ensuring business continuity and success. The Company has introduced effective tools to ensure full implementation of social, safety and environmental policies within the Company to ensure compliance with the releva",pending
00206.HK,CM-ENERGY,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043001000.pdf,data/raw/hkex_reports/00206.HK/2025/annual_report.pdf,72,"Environmental, Social and Governance"," More details of the Company’s culture and Company’s strategies could be found in different sections under the “Management Discussion and Analysis”, “Report of the Directors” and “Environmental, Social and Governance Report” in this report. CORPORATE GOVERNANCE PRACTICES For the year ended 31 December 2025, the Company has complied with all the applicable code provisions of the Corporate Governance Code (the “CG Code”) set out in Appendix C1 to the Listing Rules, except for a deviation from former code provision F.2.2 (renumbered as code provision F.1.3 with effect from",pending
00206.HK,CM-ENERGY,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043001000.pdf,data/raw/hkex_reports/00206.HK/2025/annual_report.pdf,84,"environmental, social and governance","executive Directors, namely Mr. Zou Zhengdong, Ms. Zhang Zhen and Mr. Xue Jianzhong. The ESG Committee is mainly responsible for: (i) reviewing, developing and guiding the Group’s environmental, social and governance (“ESG”) vision, goals, strategies and structure and making recommendations to the Board on ESG matters, strategies and structure; (ii) identifying, determining and assessing the key trends in corporate ESG and the risks and opportunities related to ESG and report to the Board in this regard, if applicable; (iii) reviewing and assessing the adequacy and effe",pending
00206.HK,CM-ENERGY,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043001000.pdf,data/raw/hkex_reports/00206.HK/2025/annual_report.pdf,96,"ENVIRONMENTAL, SOCIAL AND GOVERNANCE","ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT 環境、社會及管治報告 ABOUT THIS REPORT Report Introduction CM Energy Technology Co., Ltd. and its subsidiaries (hereinafter referred to as “we”, “CM Energy”, or the “Group”) are pleased to release the 2025 Environmental, Social and Governance (ESG) Report (hereinafter referred to as “this Report”). This Report transparently discloses the Group’s environmental,",pending
002128.SZ,电投能源,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-15/3355aa03-a913-46f0-bfb2-14e9d92c7283.PDF,data/raw/002128.SZ/2025/annual_report.pdf,76,环境、社会及管治,会责任：公司积极践行绿色发展理念，将生态环境 保护要求融入发展战略和公司治理过程，主动开展污染防治、节约集约、绿 色低碳等工作。公司严格贯彻落实国家及公司脱贫攻坚和乡村振兴工作部署， 以公司绿色智慧能源发展助力脱贫攻坚，巩固脱贫成果，以建设公司特色的 乡村振兴示范村为支撑，形成企业发展与乡村振兴融合的长效帮扶机制，并 取得了显著成果。公司披露 2024 年度环境、社会及管治（ESG）报告。报告 期内，公司入选国资委央企 ESG 先锋 100 指数。 （八）信息披露与透明度：公司根据《公司章程》《信息披露管理办法》 和《投资者关系管理制度》等有关规定，认真履行信息披露义务。公司指定 《证券时报》《中国证券报》《上海证券报》及巨潮资讯网作为公司信息披 露的报纸和网站。保证公司信息披露的真实、准确、完整、及时，并确保所 有股东有平等的机会获得信息。2025 年 10 月，公司获中国证券报第 27 届上 市公司“金牛奖”2024 年度“最具投资价值奖” 。 公司治理结构完善，与《公司法》和中国证监会相关规定的要求不存在 差异。 公司治理的实际状况与法律、行政法规和中国证监会发布的关于上市公司治理的规定是否存在重大差异 □是 否 公司治理的实际状况与法律、行政法规和中国证监会发布的关于上,pending
002128.SZ,电投能源,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-15/3355aa03-a913-46f0-bfb2-14e9d92c7283.PDF,data/raw/002128.SZ/2025/annual_report.pdf,104,环境、社会及管治,打造“煤—新能源—电—铝”循环经济新范式，抓实污 染防治与生态修复；积极构建和谐公共关系，深化政企、校企、企企合作，同时深耕“映 山红”公益品牌，常态化开展公益志愿活动，以实干彰显央企责任与担当。2026 年公司将 继续以高质量发展为核心，深化绿色转型、强化社会责任履行，为保障国家能源安全、服 务区域经济社会发展贡献力量。 同日，公司在巨潮资讯网披露了《年度环境、社会及管治（ESG）报告》。 十七、巩固拓展脱贫攻坚成果、乡村振兴的情况 公司深入贯彻落实习近平总书记关于“三农”工作的重要指示批示精神，紧扣公司定 点帮扶（乡村振兴）工作目标，高质量推进定点帮扶（乡村振兴）工作落地实施，并取得 了显著成果。2025 年电投能源在通辽市库伦旗实施民生帮扶 1 项，在库伦旗茫汗苏木阿拉 达尔图嘎查，那仁朝格图耕地到阿木沙那耕地之间新建机耕路 1800 米，有效提升地企关 系，落实企业社会责任；在陕西省延川县实施产业帮扶共 1 项，支持延川县特色产业高质 量发展。两项帮扶合计执行金额 1130 万元。 全力推进库伦旗农村能源革命试点县项目建设（内蒙古自治区唯一入选国家首批 15 个农村能源革命试点县项目）， 一期工程聚焦 50MW 分散式风电、5MW 分布式光伏及绿美乡 村样板示范工程三大核,pending
002490.SZ,山东墨龙,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-01/6e2bee29-5946-4301-9895-ac7d1174e5b6.PDF,data/raw/002490.SZ/2025/annual_report.pdf,26,环境、社会及管治,大客户的销售额占公司本年度的总销售额约42.73%，其中本集团最大客户的销售额则占本集团总销 售额约11.75%。 本集团五大供货商的购货额占公司本年度的总购货额约36.79%， 其中本集团最大供货商的购货额则占公司总购货额约9.19%。 就董事所知，概无董事或彼等的紧密联系人，或拥有本公司已发行股本5%以上的现有股东，拥有任何五大客户及供货商中 的权益。 环境、社会及管治报告及社会责任情况 本集团采取的环保政策及社会责任的履行情况载于本年度报告 「环境和社会责任」 章节。 对于上市规则要求之环境、 社会及 管治报告，本公司将在刊发本年报时，同时刊发环境、社会及管治报告。 雇员 本集团的有关雇员情况和薪酬政策（包括厘定董事酬金的基础）载于本年度报告「公司员工情况」一节。 捐款 公司注重社会价值的创造， 自觉把履行社会责任的重点放在积极参加社会公益活动上， 积极投身社会公益慈善事业， 在力 所能及的范围内回馈社会。公司设立困难扶助基金，关爱并资助有困难的员工，创建和谐工作氛围。2025 年，公司共发 放困难扶助基金人民币 2.5 万元，用于对家庭困难职工的帮扶救助。 董事 于本年度及截至本年报日期为止，在任董事及监事如下： 执行董事： 韩高贵先生 袁 瑞先生 王 涛先生（职工代表董,pending
002606.SZ,大连电瓷,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/ecbc2b8f-2aac-4038-8ec6-07e0843517bb.PDF,data/raw/002606.SZ/2025/annual_report.pdf,77,环境、社会及管治,要子公司是否纳入环境信息依法披露企业名单 □是 否 十六、社会责任情况 “作为瓷绝缘子行业的领军企业，我们深知‘绿水青山就是金山银山’ 。报告期内，我们不仅关 注产品的绝缘性能，更关注其对环境的‘绝缘’保护。通过将绿色、低碳理念融入生产运营全过程，我 们致力于引领行业走出一条高质量、可持续的发展之路。 ” 1、绿色智造，引领低碳转型 报告期内，公司持续完善环境、社会及管治（ESG）体系，为回应投资者及利益相关方对可持续发 展的关切，大连工厂编制并发布了《环境、社会及管治（ESG）报告》，参照全球报告倡议组织（GRI） 标准，全面披露了公司在环境保护、社会责任与公司治理方面的战略、实践与绩效。作为公司 ESG 战略 在环境维度的卓越体现，大连工厂在 2025 年成功获评辽宁省省级绿色工厂。该荣誉是对公司践行绿色 低碳发展模式的高度认可。 1.1 构建清洁能源体系，优化用能结构 光伏发电规模化应用：公司充分利用厂区建筑屋顶资源，投资建设了分布式光伏电站，现已全面并 网发电，不仅直接降低了生产用电成本，更显著提升了绿色电力在公司能源消费中的占比。数智化空压 站管理系统建设：对主要用能设备（如空压机等）的运行状态与能耗数据进行实时采集、监测与分析。 窑炉余热回收系统升级：将隧道窑产生的,pending
00276.HK,MONGOLIA ENERGY,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0723/2026072300316.pdf,data/raw/hkex_reports/00276.HK/2026/annual_report.pdf,16,"Environmental, Social and Governance","are aware, MoEnCo has generally complied with its environmental duties as required by the Mongolian laws and regulations during the Financial Year. More details are set out in the Environmental, Social and Governance Report. Key Stakeholders Relationship Engaging and building relationships with stakeholders is the key to sustaining business. Our stakeholders are individuals, groups or organisations that affect and/or being affected by our business activities and performance. The stakeholders of the Group include our shareholders, employees, customers, contractors, vario",pending
00276.HK,MONGOLIA ENERGY,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0723/2026072300316.pdf,data/raw/hkex_reports/00276.HK/2026/annual_report.pdf,39,"environmental, social and governance","ations and experience of accounting staff of the Group, accounting and financial reporting function and their training programs and budgets as well as those related to the Group’s environmental, social and governance performance and reporting. Based on the results of evaluations and representations made by the Internal Auditor and the Independent Auditor for the Financial Year, the Audit Committee was satisfied that there was an ongoing process for identifying, evaluating and managing the significant risks faced by the Group that would threaten the achievement of its bu",pending
00276.HK,MONGOLIA ENERGY,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0723/2026072300316.pdf,data/raw/hkex_reports/00276.HK/2026/annual_report.pdf,47,"Environmental, Social and Governance","PERFORMANCE Discussions of the environmental policies and performance during the Financial Year are provided in the Management Discussion and Analysis on pages 13 to 14 and in the Environmental, Social and Governance Report. COMPLIANCE WITH RELEVANT LAWS AND REGULATIONS Discussions of the compliance with relevant laws and regulations which have a significant impact on the Group are set out in the Management Discussion and Analysis on pages 13 to 14. KEY RELATIONSHIPS WITH STAKEHOLDERS In relation to the Company’s key relationships with its stakeholders, discussions of t",pending
00276.HK,MONGOLIA ENERGY,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0723/2026072300316.pdf,data/raw/hkex_reports/00276.HK/2026/annual_report.pdf,74,"environmental, social and governance","ic payment system before the settlement date if specified criteria are met. The amendments clarify how to assess the contractual cash flow characteristics of financial assets with environmental, social and governance and other similar contingent features. Moreover, the amendments clarify the requirements for classifying financial assets with non-recourse features and contractually linked instruments. The amendments also include additional disclosures for investments in equity instruments designated at fair value through other comprehensive income and financial instrumen",pending
00295.HK,KONG SUN HOLD,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042803631.pdf,data/raw/hkex_reports/00295.HK/2025/annual_report.pdf,2,"Environmental, Social and Governance","ement 6 Financial Highlights 7 Management Discussion and Analysis 29 Biographical Details of Directors and Senior Management 32 Directors’ Report 50 Corporate Governance Report 67 Environmental, Social and Governance Report 115 Independent Auditor’s Report 121 123 125 126 128 Consolidated Statement of Profit or Loss and Other Comprehensive Income Consolidated Statement of Financial Position Consolidated Statement of Changes in Equity Consolidated Statement of Cash Flows Notes to the Financial Statements 210 Five-Year Financial Summary",pending
00295.HK,KONG SUN HOLD,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042803631.pdf,data/raw/hkex_reports/00295.HK/2025/annual_report.pdf,49,"ENVIRONMENTAL, SOCIAL AND GOVERNANCE"," Tang Jian CORPORATE GOVERNANCE The Company’s corporate governance principles and practices are set out in the Corporate Governance Report on pages 50 to 66 of this annual report. ENVIRONMENTAL, SOCIAL AND GOVERNANCE Information on the Company’s implementation of environmental and social responsibilities is set out in the Environmental, Social and Governance report on pages 67 to 114 of this annual report. AUDITOR On 7 January 2025, BDO Limited resigned as auditor of the Company. The Board appointed Suya WWC CPA Limited as the new auditor of the Company to fill the vaca",pending
00295.HK,KONG SUN HOLD,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042803631.pdf,data/raw/hkex_reports/00295.HK/2025/annual_report.pdf,68,"ENVIRONMENTAL, SOCIAL AND GOVERNANCE","ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT ABOUT THIS REPORT This environmental, social and governance (“ESG”) report of Kong Sun Holdings Limited (the “Group” or “we”) summarises and presents the sustainable development works of the Group from 1 January 2025 to 31 December 2025 (the “Year”). The ESG Report primarily sets out the overall environmental and social policies of the Group when con",pending
00295.HK,KONG SUN HOLD,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042803631.pdf,data/raw/hkex_reports/00295.HK/2025/annual_report.pdf,69,"ENVIRONMENTAL, SOCIAL AND GOVERNANCE","ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT (continued) Consistency In order to enhance and maintain comparability of ESG performances between years, the Group has strived to adopt consistent reporting and calculation methodologies as far as reasonably practicable. Any changes in methodologies and specific standards have been presented and explained in detail in corresponding sections. The Gro",pending
00295.HK,KONG SUN HOLD,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042803631.pdf,data/raw/hkex_reports/00295.HK/2025/annual_report.pdf,70,"ENVIRONMENTAL, SOCIAL AND GOVERNANCE","ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT (continued) ESG AND CLIMATE-RELATED GOVERNANCE FRAMEWORK The Group understands that good ESG governance is the key to the long-term development of an enterprise. To this end, the board of directors (the “Board”) of the Group upholds its primary leading role and management responsibilities in the ESG aspects, including overseeing the Group’s assessmen",pending
00353.HK,ENERGY INTINV,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0725/2025072500637.pdf,data/raw/00353.HK/2025/annual_report.pdf,19,環境、社會及管治,"nd governance aspects. 承擔 本集團認為，致力於員工發展、工作場所安全及 健康、多元化與可持續發展的文化，培養本集團 員工的使命感及對本集團使命的情感投入，為打 造強大、高效的員工隊伍奠定基調，從而為本集 團吸引、培養並挽留最優秀的人才，交付最優質 的工程。此外，本公司於業務發展及管理方面的 策略為實現長期、穩定及可持續的發展，同時在 環境、社會及管治方面作出適當的考量。 The Board sets and promotes corporate culture and expects and requires all employees to reinforce their awareness of our corporate culture through training and other activities. All of our new employees are required to attend orientation and training programs so that they may better understand our corporate culture, structure and policies, learn r",pending
00353.HK,ENERGY INTINV,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0725/2025072500637.pdf,data/raw/00353.HK/2025/annual_report.pdf,52,"environmental, social and governance","s including customers, suppliers and employees. Through regular stakeholder engagement via different channels, the stakeholders are encouraged to give their opinions regarding the environmental, social and governance policies of the Group. 與權益持有人的關係 本集團致力可持續經營，同時平衡各權益持有人 （包括客戶、供應商及僱員）的利益。權益持有人 獲鼓勵透過不同渠道定期參與表達對本集團環境、 社會及管治政策的意見。 This includes providing quality services to customers, developing effective and mutual beneficial working relationships with its suppliers, and offering competitive remuneration package with safety working environments to employees. 這包括向客戶提供高質服務、",pending
003816.SZ,中国广核,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-26/9ab2d2e1-0fbc-43a7-98ea-7f8e02043b16.PDF,data/raw/003816.SZ/2025/annual_report.pdf,6,环境、社会及管治,监督管理委员会 指 深圳证券交易所 指 香港联合交易所有限公司 指 世界核运营者协会 指 中国电力企业联合会 指 《中国广核电力股份有限公司章程》 指 《中华人民共和国公司法》 指 2025 年1 月1 日至2025 年 12 月 31 日止年度 指 已核准待 FCD 及在建核电机组 指 台山 3 号和4 号机组项目 指 防城港 5 号和6 号机组项目 指 环境、社会及管治 指 标准化、集约化、专业化 指 放射性液体废物和放射性气体废物 指 国际原子能机构施行的《国际核事件分级表（INES）》 指 核反应堆主厂房第一罐混凝土浇筑日 指 核电机组获得国务院核准至 FCD 指 FCD 至主厂房穹顶吊装就位 指 核反应堆主厂房穹顶吊装后开始核岛系统设备全面安装施工，至核岛主系统具备 冷态功能试验条件 指 核岛主系统冷态功能试验开始，电厂进入全面联合调试 指 发电机实现与电网首次并网后的调试，也意味着机组具备发电的能力 6,pending
00600.HK,AXERA,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042800542.pdf,data/raw/hkex_reports/00600.HK/2025/annual_report.pdf,2,"Environmental, Social and Governance","orate Information Financial Highlights Business Review and Outlook Management Discussion and Analysis Directors and Senior Management Directors’ Report Corporate Governance Report Environmental, Social and Governance Report Independent Auditor’s Report  Consolidated Statements of Profit or Loss and Other Comprehensive Income Consolidated Statements of Financial Position Consolidated Statements of Changes in Equity Consolidated Statements of Cash Flows Notes to the Consolidated Financial Statements Four-Year Financial Summary Definitions",pending
00600.HK,AXERA,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042800542.pdf,data/raw/hkex_reports/00600.HK/2025/annual_report.pdf,66,"ENVIRONMENTAL, SOCIAL AND GOVERNANCE","ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT About This Report This report is the first Environmental, Social and Governance (ESG) Report released by Axera Semiconductor Co., Ltd. (hereinafter referred to as “Group”, our “Group”, “the Group”, “we” or “us”), aiming to present the Group’s management policies and performance in environmental, social and governance aspects in 2025. Reporting Period",pending
00600.HK,AXERA,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042800542.pdf,data/raw/hkex_reports/00600.HK/2025/annual_report.pdf,67,"Environmental, Social and Governance","Environmental, Social and Governance Report (Continued) Contact Information We highly value the views of our stakeholders and the public regarding this report. Should you have any inquiries or suggestions, please contact the Group via the following channels. Address: Room 504, Sandhill Central, 505 Zhangjiang Road, Pudong New Area, Shanghai, PRC Email: ir@axera-tech.com Major Accolades Awards ",pending
00600.HK,AXERA,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042800542.pdf,data/raw/hkex_reports/00600.HK/2025/annual_report.pdf,68,"Environmental, Social and Governance","Environmental, Social and Governance Report (Continued) Based on the external environment and the Group’s development strategy, and taking into account disclosure standard requirements, capital market attention, and stakeholder communications, the Group has identified key ESG issues, including human capital development (training and development), employment management, supply chain management,",pending
00600.HK,AXERA,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042800542.pdf,data/raw/hkex_reports/00600.HK/2025/annual_report.pdf,69,"Environmental, Social and Governance","Environmental, Social and Governance Report (Continued) Stakeholders Concerns Communication Channels Group Responses Customers • • • • Protection of customer rights Product quality management Product R&D and technological innovation Information security and privacy protection • • • Daily operational communications Professional service teams Customer seminars • • • Suppliers and Partners • Gove",pending
00632.HK,CHK OIL,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042300354.pdf,data/raw/hkex_reports/00632.HK/2025/annual_report.pdf,2,"Environmental, Social and Governance","Contents pages Corporate Information 2 Financial Highlights 3 Chairman’s Statement 4 Profiles of Directors 5 Management Discussion and Analysis 8 Environmental, Social and Governance Report 15 Corporate Governance Report 39 Directors’ Report 52 Independent Auditor’s Report 62 pages Consolidated Statement of Profit or Loss and Other Comprehensive Income 68 Consolidated Statement of Financial Position 69 Consolidated Statement of Changes in Equity 71 Consolidated Statement of Cash Flows 72 Notes to the Consolidated Financial Statements 73",pending
00632.HK,CHK OIL,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042300354.pdf,data/raw/hkex_reports/00632.HK/2025/annual_report.pdf,16,"Environmental, Social and Governance","Environmental, Social and Governance Report ABOUT US The Company is principally engaged in the investment holding, exploring, exploiting and sale of oil and natural gas, and trading of oil, oil-related and other products. The Group holds exploitation interest in the Utah Gas and Oil Field located in Utah of the US. ABOUT THE ENVIRONMENTAL, SOCIAL AND GOVERNANCE REPORT This Environmental, Socia",pending
00632.HK,CHK OIL,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042300354.pdf,data/raw/hkex_reports/00632.HK/2025/annual_report.pdf,17,"Environmental, Social and Governance","Environmental, Social and Governance Report BOARD STATEMENT Dear Valued Stakeholders, On behalf of the Board, I am pleased to present the ESG Report of the Group, which demonstrates our growing commitment to improving our ESG performance in five aspects, including corporate governance, environmental protection, employment practices, operating practices and community investment. The Group belie",pending
00632.HK,CHK OIL,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042300354.pdf,data/raw/hkex_reports/00632.HK/2025/annual_report.pdf,18,"Environmental, Social and Governance","Environmental, Social and Governance Report ESG GOVERNANCE STRUCTURE To ensure the ESG governance aligns with its business strategy and commitment to sustainability, the Group has developed an ESG governance structure that integrates ESG management into its business operations and decision-making process. The Board holds the overall responsibility for the Group’s ESG issues and sets out ESG ma",pending
00632.HK,CHK OIL,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042300354.pdf,data/raw/hkex_reports/00632.HK/2025/annual_report.pdf,19,"Environmental, Social and Governance","Environmental, Social and Governance Report Stakeholders Communication channels Expectations Suppliers and contractors • Business meetings, emails and phone calls • Review and assessment • Fair tendering • Business ethics and reputation • Long-term partnership Employees • Trainings, seminars and briefing sessions • Staff performance appraisal interviews • Emails • Career development opportunit",pending
